date,ticker,open,high,low,close,adj_close,volume
,,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E
2015-01-05,^STOXX50E,3126.81005859375,3150.090087890625,3020.7900390625,3023.139892578125,3023.139892578125,77456200
2015-01-07,^STOXX50E,3019.469970703125,3055.8701171875,3002.780029296875,3026.7900390625,3026.7900390625,67360700
2015-01-08,^STOXX50E,3051.260009765625,3139.919921875,3051.260009765625,3135.080078125,3135.080078125,74162600
2015-01-09,^STOXX50E,3128.419921875,3128.419921875,3021.22998046875,3042.89990234375,3042.89990234375,119801000
2015-01-12,^STOXX50E,3055.659912109375,3096.909912109375,3033.340087890625,3084.179931640625,3084.179931640625,70684600
2015-01-13,^STOXX50E,3069.820068359375,3146.5400390625,3065.3701171875,3133.860107421875,3133.860107421875,68635600
2015-01-14,^STOXX50E,3108.340087890625,3148.260009765625,3077.239990234375,3089.669921875,3089.669921875,84003600
2015-01-15,^STOXX50E,3112.3701171875,3169.18994140625,3020.5400390625,3157.360107421875,3157.360107421875,96085100
2015-01-16,^STOXX50E,3147.530029296875,3208.300048828125,3133.89990234375,3202.239990234375,3202.239990234375,80516200
2015-01-19,^STOXX50E,3208.6201171875,3238.06005859375,3198.360107421875,3220.89990234375,3220.89990234375,56272900
2015-01-20,^STOXX50E,3229.340087890625,3257.64990234375,3226.739990234375,3244.919921875,3244.919921875,76672700
2015-01-21,^STOXX50E,3253.449951171875,3269.72998046875,3210.949951171875,3269.72998046875,3269.72998046875,77733200
2015-01-22,^STOXX50E,3270.39990234375,3332.510009765625,3261.85009765625,3322.64990234375,3322.64990234375,109024000
2015-01-23,^STOXX50E,3345.449951171875,3412.760009765625,3345.449951171875,3382.550048828125,3382.550048828125,101375800
2015-01-26,^STOXX50E,3372.030029296875,3417.4599609375,3362.6298828125,3414.280029296875,3414.280029296875,59821500
2015-01-27,^STOXX50E,3413.330078125,3413.330078125,3353.1298828125,3372.580078125,3372.580078125,64709700
2015-01-28,^STOXX50E,3384.2099609375,3393.929931640625,3333.360107421875,3358.9599609375,3358.9599609375,68260300
2015-01-29,^STOXX50E,3341.179931640625,3373.179931640625,3326.3798828125,3371.830078125,3371.830078125,65727500
2015-01-30,^STOXX50E,3386.590087890625,3392.699951171875,3332.389892578125,3351.43994140625,3351.43994140625,72775800
2015-02-02,^STOXX50E,3356.1298828125,3370.81005859375,3327.080078125,3370.110107421875,3370.110107421875,67323700
2015-02-03,^STOXX50E,3386.550048828125,3426.669921875,3386.550048828125,3414.179931640625,3414.179931640625,81025400
2015-02-04,^STOXX50E,3416.800048828125,3422.0400390625,3389.199951171875,3415.530029296875,3415.530029296875,64536100
2015-02-05,^STOXX50E,3393.6201171875,3410.52001953125,3376.75,3408.9599609375,3408.9599609375,57609100
2015-02-06,^STOXX50E,3404.93994140625,3408.8798828125,3383.75,3398.159912109375,3398.159912109375,46327000
2015-02-09,^STOXX50E,3371.510009765625,3371.510009765625,3321.590087890625,3347.75,3347.75,62897100
2015-02-10,^STOXX50E,3353.840087890625,3401.1298828125,3335.820068359375,3383.1298828125,3383.1298828125,62720100
2015-02-11,^STOXX50E,3384.280029296875,3389.919921875,3361.469970703125,3374.139892578125,3374.139892578125,56700700
2015-02-12,^STOXX50E,3371.570068359375,3433.510009765625,3365.25,3417.610107421875,3417.610107421875,76812900
2015-02-13,^STOXX50E,3428.89990234375,3462.27001953125,3428.89990234375,3447.590087890625,3447.590087890625,70464200
2015-02-16,^STOXX50E,3445.43994140625,3446.52001953125,3431.2900390625,3433.300048828125,3433.300048828125,37688500
2015-02-17,^STOXX50E,3420.929931640625,3443.830078125,3381.2900390625,3438.43994140625,3438.43994140625,53398500
2015-02-18,^STOXX50E,3450.1201171875,3473.580078125,3450.1201171875,3465.800048828125,3465.800048828125,57871300
2015-02-19,^STOXX50E,3459.489990234375,3493.669921875,3439.179931640625,3488.080078125,3488.080078125,66515500
2015-02-20,^STOXX50E,3483.580078125,3495.300048828125,3454.81005859375,3490.530029296875,3490.530029296875,68863800
2015-02-23,^STOXX50E,3510.81005859375,3529.010009765625,3498.27001953125,3519.580078125,3519.580078125,49710700
2015-02-24,^STOXX50E,3523.989990234375,3555.31005859375,3510.449951171875,3547.10009765625,3547.10009765625,55750300
2015-02-25,^STOXX50E,3544.81005859375,3549.030029296875,3529.1201171875,3541.780029296875,3541.780029296875,49400400
2015-02-26,^STOXX50E,3542.2099609375,3576.340087890625,3537.18994140625,3574.93994140625,3574.93994140625,64851700
2015-02-27,^STOXX50E,3574.330078125,3599.0,3563.14990234375,3599.0,3599.0,68039500
2015-03-02,^STOXX50E,3594.25,3607.969970703125,3577.510009765625,3591.090087890625,3591.090087890625,59085300
2015-03-03,^STOXX50E,3595.360107421875,3604.75,3546.2900390625,3549.110107421875,3549.110107421875,52438800
2015-03-04,^STOXX50E,3555.909912109375,3583.43994140625,3533.39990234375,3583.43994140625,3583.43994140625,51524800
