date,ticker,open,high,low,close,adj_close,volume
,,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
2015-01-02,^NSEI,8288.7001953125,8410.599609375,8288.7001953125,8395.4501953125,8395.4501953125,101900
2015-01-05,^NSEI,8407.9501953125,8445.599609375,8363.900390625,8378.400390625,8378.400390625,118200
2015-01-06,^NSEI,8325.2998046875,8327.849609375,8111.35009765625,8127.35009765625,8127.35009765625,172800
2015-01-07,^NSEI,8118.64990234375,8151.2001953125,8065.4501953125,8102.10009765625,8102.10009765625,164100
2015-01-08,^NSEI,8191.39990234375,8243.5,8167.2998046875,8234.599609375,8234.599609375,143800
2015-01-09,^NSEI,8285.4501953125,8303.2998046875,8190.7998046875,8284.5,8284.5,148000
2015-01-12,^NSEI,8291.349609375,8332.599609375,8245.599609375,8323.0,8323.0,103200
2015-01-13,^NSEI,8346.150390625,8356.650390625,8267.900390625,8299.400390625,8299.400390625,129600
2015-01-14,^NSEI,8307.25,8326.4501953125,8236.650390625,8277.5498046875,8277.5498046875,146100
2015-01-15,^NSEI,8424.5,8527.099609375,8380.5498046875,8494.150390625,8494.150390625,232100
2015-01-16,^NSEI,8504.0498046875,8530.75,8452.25,8513.7998046875,8513.7998046875,176000
2015-01-19,^NSEI,8550.0498046875,8570.9501953125,8531.5,8550.7001953125,8550.7001953125,125400
2015-01-20,^NSEI,8575.099609375,8707.900390625,8574.5,8695.599609375,8695.599609375,158700
2015-01-21,^NSEI,8719.650390625,8741.849609375,8689.599609375,8729.5,8729.5,185900
2015-01-22,^NSEI,8745.849609375,8774.150390625,8727.0,8761.400390625,8761.400390625,175500
2015-01-23,^NSEI,8827.9501953125,8866.400390625,8795.400390625,8835.599609375,8835.599609375,191200
2015-01-27,^NSEI,8871.349609375,8925.0498046875,8825.4501953125,8910.5,8910.5,192000
2015-01-28,^NSEI,8902.75,8985.0498046875,8874.0498046875,8914.2998046875,8914.2998046875,185100
2015-01-29,^NSEI,8901.5,8966.650390625,8861.25,8952.349609375,8952.349609375,256300
2015-01-30,^NSEI,8996.599609375,8996.599609375,8775.099609375,8808.900390625,8808.900390625,267300
