date,ticker,open,high,low,close,adj_close,volume
,,399001.SZ,399001.SZ,399001.SZ,399001.SZ,399001.SZ,399001.SZ
2015-01-05,399001.SZ,11150.98046875,11587.2802734375,11150.98046875,11520.58984375,11520.4609375,516300
2015-01-06,399001.SZ,11424.919921875,11749.1396484375,11374.509765625,11667.9697265625,11667.8388671875,454300
2015-01-07,399001.SZ,11612.73046875,11714.7802734375,11505.0302734375,11613.3603515625,11613.23046875,329900
2015-01-08,399001.SZ,11624.58984375,11656.7099609375,11371.9296875,11465.1396484375,11465.01171875,320000
2015-01-09,399001.SZ,11424.5302734375,11738.25,11313.25,11324.759765625,11324.6328125,352800
2015-01-12,399001.SZ,11279.73046875,11376.08984375,11116.0595703125,11285.1796875,11285.0537109375,298800
2015-01-13,399001.SZ,11250.8798828125,11418.4501953125,11244.419921875,11355.8095703125,11355.681640625,217200
2015-01-14,399001.SZ,11366.9501953125,11429.3095703125,11153.169921875,11237.7802734375,11237.654296875,207200
2015-01-15,399001.SZ,11240.83984375,11483.75,11161.51953125,11483.6796875,11483.55078125,225100
2015-01-16,399001.SZ,11496.759765625,11583.73046875,11436.2802734375,11532.7998046875,11532.6708984375,242900
2015-01-19,399001.SZ,10939.0400390625,11204.490234375,10634.6201171875,10770.9296875,10770.8095703125,363500
2015-01-20,399001.SZ,10761.2802734375,11026.0498046875,10750.849609375,10996.48046875,10996.357421875,312900
2015-01-21,399001.SZ,11051.9501953125,11395.099609375,11000.740234375,11372.1796875,11372.0517578125,338100
2015-01-22,399001.SZ,11358.4404296875,11499.4404296875,11342.080078125,11471.2099609375,11471.08203125,257900
2015-01-23,399001.SZ,11507.4404296875,11554.51953125,11379.9599609375,11436.2900390625,11436.162109375,255900
2015-01-26,399001.SZ,11564.2197265625,11711.8896484375,11512.009765625,11686.9697265625,11686.8388671875,364400
2015-01-27,399001.SZ,11670.240234375,11705.91015625,11368.990234375,11551.8701171875,11551.740234375,380100
2015-01-28,399001.SZ,11484.990234375,11530.08984375,11309.2099609375,11354.2001953125,11354.072265625,249600
2015-01-29,399001.SZ,11187.2998046875,11319.4697265625,11161.4296875,11249.0400390625,11248.9140625,251300
2015-01-30,399001.SZ,11290.4501953125,11354.08984375,11132.7998046875,11150.6904296875,11150.5654296875,240200
2015-02-02,399001.SZ,10952.1396484375,11140.9697265625,10921.4404296875,10963.1396484375,10963.0166015625,230400
2015-02-03,399001.SZ,11077.48046875,11216.6796875,10993.5498046875,11209.1904296875,11209.0654296875,235800
2015-02-04,399001.SZ,11241.98046875,11364.3798828125,11111.5302734375,11116.5498046875,11116.4248046875,236400
2015-02-05,399001.SZ,11367.1396484375,11386.73046875,11065.580078125,11065.580078125,11065.4560546875,295000
2015-02-06,399001.SZ,11022.490234375,11054.9404296875,10715.4296875,10791.099609375,10790.9794921875,241300
2015-02-09,399001.SZ,10792.0,10975.849609375,10760.0498046875,10868.1396484375,10868.017578125,216900
2015-02-10,399001.SZ,10887.6796875,11136.6201171875,10875.2900390625,11136.6201171875,11136.4951171875,204700
2015-02-11,399001.SZ,11174.3095703125,11318.4599609375,11167.1201171875,11265.6298828125,11265.50390625,284900
2015-02-12,399001.SZ,11268.58984375,11348.3203125,11185.0,11302.73046875,11302.603515625,274200
2015-02-13,399001.SZ,11362.0,11564.6796875,11338.009765625,11443.0498046875,11442.921875,269600
2015-02-16,399001.SZ,11474.8798828125,11606.009765625,11437.740234375,11595.25,11595.1201171875,261400
2015-02-17,399001.SZ,11658.0498046875,11772.150390625,11644.5400390625,11718.5595703125,11718.4287109375,21100
2015-02-25,399001.SZ,11755.1796875,11755.1796875,11500.6904296875,11539.7001953125,11539.5712890625,20400
