date,ticker,open,high,low,close,adj_close,volume
,,^HSI,^HSI,^HSI,^HSI,^HSI,^HSI
2015-01-02,^HSI,23699.19921875,23998.900390625,23655.5,23721.30078125,23721.30078125,1801700000
2015-01-05,^HSI,23699.189453125,23998.869140625,23655.51953125,23721.3203125,23721.3203125,2585200000
2015-01-06,^HSI,23515.130859375,23611.0,23312.5,23485.41015625,23485.41015625,2618000000
2015-01-07,^HSI,23396.69921875,23715.7109375,23332.029296875,23681.259765625,23681.259765625,2181100000
2015-01-08,^HSI,23920.349609375,23941.640625,23719.05078125,23835.529296875,23835.529296875,2011600000
2015-01-09,^HSI,24049.69921875,24169.060546875,23859.490234375,23919.94921875,23919.94921875,2334800000
2015-01-12,^HSI,24118.58984375,24118.58984375,23905.009765625,24026.4609375,24026.4609375,1414600000
2015-01-13,^HSI,23908.23046875,24254.109375,23908.23046875,24215.970703125,24215.970703125,1393200000
2015-01-14,^HSI,24276.330078125,24326.69921875,24056.220703125,24112.599609375,24112.599609375,1463000000
2015-01-15,^HSI,24169.349609375,24369.0,24070.390625,24350.91015625,24350.91015625,1754000000
2015-01-16,^HSI,24196.849609375,24253.08984375,24086.2109375,24103.51953125,24103.51953125,1716800000
2015-01-19,^HSI,23971.23046875,24049.55078125,23590.05078125,23738.490234375,23738.490234375,2945800000
2015-01-20,^HSI,23798.4609375,23997.310546875,23747.919921875,23951.16015625,23951.16015625,1632700000
2015-01-21,^HSI,24036.41015625,24373.279296875,24016.630859375,24352.580078125,24352.580078125,1843500000
2015-01-22,^HSI,24480.01953125,24589.619140625,24438.98046875,24522.630859375,24522.630859375,1679800000
2015-01-23,^HSI,24807.359375,24896.220703125,24726.76953125,24850.44921875,24850.44921875,2375600000
2015-01-26,^HSI,24907.189453125,24916.490234375,24761.55078125,24909.900390625,24909.900390625,1321600000
2015-01-27,^HSI,24995.080078125,24995.080078125,24672.759765625,24807.279296875,24807.279296875,1705100000
2015-01-28,^HSI,24799.98046875,24983.890625,24716.6796875,24861.810546875,24861.810546875,1361000000
2015-01-29,^HSI,24645.19921875,24739.220703125,24524.1796875,24595.849609375,24595.849609375,1864000000
2015-01-30,^HSI,24771.369140625,24771.369140625,24450.05078125,24507.05078125,24507.05078125,1438900000
2015-02-02,^HSI,24347.26953125,24506.810546875,24324.369140625,24484.740234375,24484.740234375,1576200000
2015-02-03,^HSI,24542.490234375,24602.599609375,24327.509765625,24554.779296875,24554.779296875,1552800000
2015-02-04,^HSI,24750.759765625,24824.580078125,24642.5,24679.759765625,24679.759765625,1836300000
2015-02-05,^HSI,25048.259765625,25048.259765625,24642.810546875,24765.490234375,24765.490234375,2343800000
2015-02-06,^HSI,24843.19921875,24843.19921875,24645.759765625,24679.390625,24679.390625,1440500000
2015-02-09,^HSI,24529.55078125,24657.869140625,24449.48046875,24521.0,24521.0,1285500000
2015-02-10,^HSI,24475.0390625,24583.7890625,24422.849609375,24528.099609375,24528.099609375,1028000000
2015-02-11,^HSI,24512.619140625,24551.740234375,24266.6796875,24315.01953125,24315.01953125,1261400000
2015-02-12,^HSI,24377.58984375,24514.490234375,24226.2890625,24422.150390625,24422.150390625,1472100000
2015-02-13,^HSI,24535.66015625,24702.5390625,24521.130859375,24682.5390625,24682.5390625,1342700000
2015-02-16,^HSI,24717.490234375,24771.599609375,24687.150390625,24726.529296875,24726.529296875,926600000
2015-02-17,^HSI,24653.880859375,24855.75,24653.880859375,24784.880859375,24784.880859375,822900000
2015-02-18,^HSI,24836.05078125,24871.7890625,24806.060546875,24832.080078125,24832.080078125,975900000
2015-02-23,^HSI,24916.240234375,24916.240234375,24664.6796875,24836.759765625,24836.759765625,1019300000
2015-02-24,^HSI,24776.720703125,24808.30078125,24673.9296875,24750.0703125,24750.0703125,1076300000
2015-02-25,^HSI,24822.279296875,24869.369140625,24691.779296875,24778.279296875,24778.279296875,1387700000
2015-02-26,^HSI,24718.279296875,24998.640625,24709.560546875,24902.060546875,24902.060546875,1803500000
2015-02-27,^HSI,24902.609375,25101.9609375,24815.029296875,24823.2890625,24823.2890625,1504200000
